character names;puid order;puid_order offset;character order;character order offset;*character;*character offset;category;category offset;class id;class id offset;age;age offset;is_woman;is_woman offset;height;height offset;height_range;height_range offset;body_type;body_type offset;language;language offset;voicer;voicer offset;face_target;face_target offset;tex_skin;tex_skin offset;tex_face1;tex_face1 offset;tex_face2;tex_face2 offset;tex_face3;tex_face3 offset;tex_face4;tex_face4 offset;tex_hair1;tex_hair1 offset;tex_hair2;tex_hair2 offset;tex_tops1;tex_tops1 offset;tex_tops2;tex_tops2 offset;tex_tops3;tex_tops3 offset;tex_tops4;tex_tops4 offset;tex_btms1;tex_btms1 offset;tex_btms2;tex_btms2 offset;tex_btms3;tex_btms3 offset;dedit_category;dedit_category offset;dedit;dedit offset;face;face offset;hair;hair offset;tops;tops offset;btms;btms offset;face_flags;face_flags offset;hair_flags;hair_flags offset;tops_flags;tops_flags offset;btms_flags;btms_flags offset;bag_type;bag_type offset;is_face_correct;is_face_correct offset;is_invalid;is_invalid offset;org_id;org_id offset;is_reuse;is_reuse offset
c_e06_mg_cat_20_day;5871;114436;54;154792;4324;175218;20;175842;40;179206;0;182570;0;185886;185;186412;0;193140;0;199814;0;203178;383;206596;4294967295;213432;0;226722;0;230086;0;233450;0;236814;0;240178;0;243542;0;246906;20;250270;0;253634;0;256998;0;260362;0;263726;0;267090;0;270454;0;273818;0;277236;4294967295;284072;4294967295;297524;245;310976;4294967295;324428;0;338096;0;365000;3145728;391904;0;418808;0;445334;1;448650;0;449074;0;449600;0;456226
c_e08_mg_kawahagi_01;5055;111468;55;151824;4676;173734;20;175843;0;179207;0;182571;0;185886;185;186414;0;193142;0;199815;0;203179;0;206598;4294967295;213436;0;226723;0;230087;0;233451;0;236815;0;240179;0;243543;0;246907;0;250271;0;253635;0;256999;0;260363;0;263727;0;267091;0;270455;0;273819;0;277238;4294967295;284076;4294967295;297528;246;310980;4294967295;324432;0;338104;0;365008;0;391912;0;418816;0;445335;1;448650;0;449074;0;449602;0;456226
c_e09_mg_kajiki_01;5050;111448;56;151804;4671;173724;20;175844;0;179208;0;182572;0;185887;185;186416;0;193144;0;199816;0;203180;0;206600;4294967295;213440;0;226724;0;230088;0;233452;0;236816;0;240180;0;243544;0;246908;0;250272;0;253636;0;257000;0;260364;0;263728;0;267092;0;270456;0;273820;0;277240;4294967295;284080;4294967295;297532;247;310984;4294967295;324436;0;338112;0;365016;0;391920;0;418824;0;445336;1;448651;0;449075;0;449604;0;456227
c_e09_mg_maguro_01;5051;111452;57;151808;4672;173726;20;175845;0;179209;0;182573;0;185887;185;186418;0;193146;0;199817;0;203181;0;206602;4294967295;213444;0;226725;0;230089;0;233453;0;236817;0;240181;0;243545;0;246909;0;250273;0;253637;0;257001;0;260365;0;263729;0;267093;0;270457;0;273821;0;277242;4294967295;284084;4294967295;297536;248;310988;4294967295;324440;0;338120;0;365024;0;391928;0;418832;0;445337;1;448651;0;449075;0;449606;0;456227
c_e10_mg_anago_01;5060;111488;58;151844;4681;173744;20;175846;0;179210;0;182574;0;185887;185;186420;0;193148;0;199818;0;203182;0;206604;4294967295;213448;0;226726;0;230090;0;233454;0;236818;0;240182;0;243546;0;246910;0;250274;0;253638;0;257002;0;260366;0;263730;0;267094;0;270458;0;273822;0;277244;4294967295;284088;4294967295;297540;249;310992;4294967295;324444;0;338128;0;365032;0;391936;0;418840;0;445338;1;448651;0;449075;0;449608;0;456227
c_e11_mg_karei_01;5059;111484;59;151840;4680;173742;20;175847;0;179211;0;182575;0;185887;185;186422;0;193150;0;199819;0;203183;0;206606;4294967295;213452;0;226727;0;230091;0;233455;0;236819;0;240183;0;243547;0;246911;0;250275;0;253639;0;257003;0;260367;0;263731;0;267095;0;270459;0;273823;0;277246;4294967295;284092;4294967295;297544;250;310996;4294967295;324448;0;338136;0;365040;0;391944;0;418848;0;445339;1;448651;0;449075;0;449610;0;456227
c_e14_mg_haze_01;5056;111472;60;151828;4677;173736;20;175848;0;179212;0;182576;0;185887;185;186424;0;193152;0;199820;0;203184;0;206608;4294967295;213456;0;226728;0;230092;0;233456;0;236820;0;240184;0;243548;0;246912;0;250276;0;253640;0;257004;0;260368;0;263732;0;267096;0;270460;0;273824;0;277248;4294967295;284096;4294967295;297548;251;311000;4294967295;324452;0;338144;0;365048;0;391952;0;418856;0;445340;1;448651;0;449075;0;449612;0;456227
c_e15_mg_takaashigani_01;5064;111504;61;151860;4685;173752;20;175849;0;179213;0;182577;0;185887;185;186426;0;193154;0;199821;0;203185;0;206610;4294967295;213460;0;226729;0;230093;0;233457;0;236821;0;240185;0;243549;0;246913;0;250277;0;253641;0;257005;0;260369;0;263733;0;267097;0;270461;0;273825;0;277250;4294967295;284100;4294967295;297552;252;311004;4294967295;324456;0;338152;0;365056;0;391960;0;418864;0;445341;1;448651;0;449075;0;449614;0;456227
c_e17_mg_siirakansu_01;5065;111508;62;151864;4686;173754;20;175850;0;179214;0;182578;0;185887;185;186428;0;193156;0;199822;0;203186;0;206612;4294967295;213464;0;226730;0;230094;0;233458;0;236822;0;240186;0;243550;0;246914;0;250278;0;253642;0;257006;0;260370;0;263734;0;267098;0;270462;0;273826;0;277252;4294967295;284104;4294967295;297556;253;311008;4294967295;324460;0;338160;0;365064;0;391968;0;418872;0;445342;1;448651;0;449075;0;449616;0;456227
c_e18_mg_ika_01;5063;111500;63;151856;4684;173750;20;175851;0;179215;0;182579;0;185887;185;186430;0;193158;0;199823;0;203187;0;206614;4294967295;213468;0;226731;0;230095;0;233459;0;236823;0;240187;0;243551;0;246915;0;250279;0;253643;0;257007;0;260371;0;263735;0;267099;0;270463;0;273827;0;277254;4294967295;284108;4294967295;297560;254;311012;4294967295;324464;0;338168;0;365072;0;391976;0;418880;0;445343;1;448651;0;449075;0;449618;0;456227
c_e18_mg_ikaboss_01;5388;112720;64;153076;5345;174360;20;175852;0;179216;0;182580;0;185888;185;186432;0;193160;0;199824;0;203188;0;206616;4294967295;213472;0;226732;0;230096;0;233460;0;236824;0;240188;0;243552;0;246916;0;250280;0;253644;0;257008;0;260372;0;263736;0;267100;0;270464;0;273828;0;277256;4294967295;284112;4294967295;297564;254;311016;4294967295;324468;0;338176;0;365080;0;391984;0;418888;0;445344;1;448652;0;449076;0;449620;0;456228
c_e19_mg_onikasago_01;5054;111464;65;151820;4675;173732;20;175853;0;179217;0;182581;0;185888;185;186434;0;193162;0;199825;0;203189;0;206618;4294967295;213476;0;226733;0;230097;0;233461;0;236825;0;240189;0;243553;0;246917;0;250281;0;253645;0;257009;0;260373;0;263737;0;267101;0;270465;0;273829;0;277258;4294967295;284116;4294967295;297568;255;311020;4294967295;324472;0;338184;0;365088;0;391992;0;418896;0;445345;1;448652;0;449076;0;449622;0;456228
c_e23_mg_madai_01;5052;111456;66;151812;4673;173728;20;175854;0;179218;0;182582;0;185888;185;186436;0;193164;0;199826;0;203190;0;206620;4294967295;213480;0;226734;0;230098;0;233462;0;236826;0;240190;0;243554;0;246918;0;250282;0;253646;0;257010;0;260374;0;263738;0;267102;0;270466;0;273830;0;277260;4294967295;284120;4294967295;297572;256;311024;4294967295;324476;0;338192;0;365096;0;392000;0;418904;0;445346;1;448652;0;449076;0;449624;0;456228
c_e24_mg_ryuguu_01;5061;111492;67;151848;4682;173746;20;175855;0;179219;0;182583;0;185888;185;186438;0;193166;0;199827;0;203191;0;206622;4294967295;213484;0;226735;0;230099;0;233463;0;236827;0;240191;0;243555;0;246919;0;250283;0;253647;0;257011;0;260375;0;263739;0;267103;0;270467;0;273831;0;277262;4294967295;284124;4294967295;297576;257;311028;4294967295;324480;0;338200;0;365104;0;392008;0;418912;0;445347;1;448652;0;449076;0;449626;0;456228
c_e26_mg_same_01;5049;111444;68;151800;4670;173722;20;175856;0;179220;0;182584;0;185888;185;186440;0;193168;0;199828;0;203192;0;206624;4294967295;213488;0;226736;0;230100;0;233464;0;236828;0;240192;0;243556;0;246920;0;250284;0;253648;0;257012;0;260376;0;263740;0;267104;0;270468;0;273832;0;277264;4294967295;284128;4294967295;297580;258;311032;4294967295;324484;0;338208;0;365112;1048576;392016;0;418920;0;445348;1;448652;0;449076;0;449628;0;456228
c_e27_mg_sameboss_01;5697;113880;69;154236;3372;174940;20;175857;0;179221;0;182585;0;185888;185;186442;0;193170;0;199829;0;203193;0;206626;4294967295;213492;0;226737;0;230101;0;233465;0;236829;0;240193;0;243557;0;246921;0;250285;0;253649;0;257013;0;260377;0;263741;0;267105;0;270469;0;273833;0;277266;4294967295;284132;4294967295;297584;259;311036;4294967295;324488;0;338216;0;365120;1048576;392024;0;418928;0;445349;1;448652;0;449076;0;449630;0;456228
c_e32_mg_salmon_01;5053;111460;70;151816;4674;173730;20;175858;0;179222;0;182586;0;185888;185;186444;0;193172;0;199830;0;203194;0;206628;4294967295;213496;0;226738;0;230102;0;233466;0;236830;0;240194;0;243558;0;246922;0;250286;0;253650;0;257014;0;260378;0;263742;0;267106;0;270470;0;273834;0;277268;4294967295;284136;4294967295;297588;260;311040;4294967295;324492;0;338224;0;365128;0;392032;0;418936;0;445350;1;448652;0;449076;0;449632;0;456228
c_e37_mg_harisen_01;5058;111480;71;151836;4679;173740;20;175859;0;179223;0;182587;0;185888;185;186446;0;193174;0;199831;0;203195;0;206630;4294967295;213500;0;226739;0;230103;0;233467;0;236831;0;240195;0;243559;0;246923;0;250287;0;253651;0;257015;0;260379;0;263743;0;267107;0;270471;0;273835;0;277270;4294967295;284140;4294967295;297592;261;311044;4294967295;324496;0;338232;0;365136;0;392040;0;418944;0;445351;1;448652;0;449076;0;449634;0;456228
c_e38_dog_mame;3476;106844;72;147200;2736;171422;3;175860;0;179224;0;182588;0;185889;175;186448;0;193176;0;199832;0;203196;0;206632;4294967295;213504;0;226740;0;230104;0;233468;0;236832;0;240196;0;243560;0;246924;0;250288;0;253652;0;257016;0;260380;0;263744;0;267108;0;270472;0;273836;0;277272;4294967295;284144;4294967295;297596;262;311048;4294967295;324500;0;338240;0;365144;3145728;392048;0;418952;0;445352;1;448653;0;449077;0;449636;0;456229
c_e38_dog_mame_kako;3477;106848;73;147204;2737;171424;3;175861;0;179225;0;182589;0;185889;165;186450;0;193178;0;199833;0;203197;0;206634;4294967295;213508;0;226741;0;230105;0;233469;0;236833;0;240197;0;243561;0;246925;0;250289;0;253653;0;257017;0;260381;0;263745;0;267109;0;270473;0;273837;0;277274;4294967295;284148;4294967295;297600;262;311052;4294967295;324504;0;338248;0;365152;3145728;392056;0;418960;0;445353;1;448653;0;449077;0;449638;0;456229
c_e47_mg_torafugu_01;5057;111476;74;151832;4678;173738;20;175862;0;179226;0;182590;0;185889;185;186452;0;193180;0;199834;0;203198;0;206636;4294967295;213512;0;226742;0;230106;0;233470;0;236834;0;240198;0;243562;0;246926;0;250290;0;253654;0;257018;0;260382;0;263746;0;267110;0;270474;0;273838;0;277276;4294967295;284152;4294967295;297604;263;311056;4294967295;324508;0;338256;0;365160;0;392064;0;418968;0;445354;1;448653;0;449077;0;449640;0;456229
c_ea_A00_biz_md_nrl_js01;2973;105016;75;145372;3223;170508;25;175863;22;179227;6;182591;0;185889;175;186454;10;193182;2;199835;2;203199;99;206638;4294967295;213516;0;226743;0;230107;0;233471;0;236835;0;240199;0;243563;0;246927;1;250291;0;253655;0;257019;0;260383;1;263747;0;267111;0;270475;4;273839;154;277278;0;284156;218;297608;264;311060;563;324512;38912;338264;2;365168;1143996416;392072;25769803776;418976;0;445355;1;448653;0;449077;0;449642;0;456229
c_ea_A00_biz_md_nrl_js02;2974;105020;76;145376;3224;170510;25;175864;22;179228;6;182592;0;185889;175;186456;10;193184;2;199836;2;203200;99;206640;4294967295;213520;0;226744;0;230108;0;233472;0;236836;0;240200;0;243564;0;246928;2;250292;0;253656;1;257020;2;260384;2;263748;0;267112;0;270476;4;273840;155;277280;1;284160;218;297612;265;311064;563;324516;6144;338272;4;365176;70254592;392080;42949672960;418984;0;445356;1;448653;0;449077;0;449644;0;456229
c_ea_A00_biz_md_nrl_js03;2975;105024;77;145380;3225;170512;25;175865;22;179229;6;182593;0;185889;175;186458;10;193186;2;199837;2;203201;99;206642;4294967295;213524;0;226745;0;230109;0;233473;0;236837;0;240201;0;243565;0;246929;3;250293;0;253657;2;257021;3;260385;3;263749;0;267113;0;270477;4;273841;156;277282;2;284164;218;297616;266;311068;563;324520;6144;338280;16;365184;607125504;392088;77309411328;418992;0;445357;1;448653;0;449077;0;449646;0;456229
c_ea_A00_biz_md_nrl_js04;2976;105028;78;145384;3226;170514;25;175866;22;179230;6;182594;0;185889;175;186460;10;193188;2;199838;2;203202;99;206644;4294967295;213528;0;226746;0;230110;0;233474;0;236838;0;240202;0;243566;0;246930;4;250294;0;253658;3;257022;4;260386;4;263750;0;267114;0;270478;4;273842;157;277284;3;284168;218;297620;267;311072;563;324524;38912;338288;32;365192;70254592;392096;25769803776;419000;0;445358;1;448653;0;449077;0;449648;0;456229
c_ea_A00_biz_md_nrl_js05;2977;105032;79;145388;3227;170516;25;175867;22;179231;6;182595;0;185889;175;186462;10;193190;2;199839;2;203203;99;206646;4294967295;213532;0;226747;0;230111;0;233475;0;236839;0;240203;0;243567;0;246931;18;250295;0;253659;4;257023;5;260387;18;263751;0;267115;0;270479;4;273843;158;277286;4;284172;219;297624;264;311076;563;324528;14336;338296;2;365200;1143996416;392104;42949672960;419008;0;445359;1;448653;0;449077;0;449650;0;456229
c_ea_A00_biz_od_nrl_js01;1994;102668;80;143024;3734;169334;25;175868;22;179232;7;182596;0;185890;175;186464;10;193192;2;199840;2;203204;102;206648;4294967295;213536;0;226748;0;230112;0;233476;0;236840;0;240204;1;243568;0;246932;5;250296;0;253660;5;257024;11;260388;5;263752;0;267116;0;270480;4;273844;164;277288;5;284176;218;297628;267;311080;563;324532;6144;338304;2;365208;607125504;392112;25769803776;419016;0;445360;1;448654;0;449078;0;449652;0;456230
c_ea_A00_biz_od_nrl_js02;1995;102672;81;143028;3735;169336;25;175869;22;179233;7;182597;0;185890;175;186466;10;193194;2;199841;2;203205;102;206650;4294967295;213540;0;226749;0;230113;0;233477;0;236841;0;240205;1;243569;0;246933;2;250297;0;253661;6;257025;12;260389;2;263753;0;267117;0;270481;4;273845;165;277290;6;284180;218;297632;266;311084;563;324536;6144;338312;4;365216;70254592;392120;42949672960;419024;0;445361;1;448654;0;449078;0;449654;0;456230
c_ea_A00_biz_od_nrl_js03;1996;102676;82;143032;3736;169338;25;175870;22;179234;7;182598;0;185890;175;186468;10;193196;2;199842;2;203206;102;206652;4294967295;213544;0;226750;0;230114;0;233478;0;236842;0;240206;1;243570;0;246934;17;250298;0;253662;7;257026;13;260390;17;263754;0;267118;0;270482;4;273846;162;277292;7;284184;219;297636;267;311088;563;324540;38912;338320;4;365224;1143996416;392128;77309411328;419032;0;445362;1;448654;0;449078;0;449656;0;456230
c_ea_A00_biz_od_nrl_js04;1997;102680;83;143036;3737;169340;25;175871;22;179235;7;182599;0;185890;175;186470;10;193198;2;199843;2;203207;102;206654;4294967295;213548;0;226751;0;230115;0;233479;0;236843;0;240207;2;243571;0;246935;19;250299;0;253663;8;257027;0;260391;19;263755;0;267119;0;270483;4;273847;172;277294;8;284188;219;297640;268;311092;563;324544;6144;338328;4;365232;741343232;392136;25769803776;419040;0;445363;1;448654;0;449078;0;449658;0;456230
c_ea_A00_biz_od_nrl_js05;1998;102684;84;143040;3738;169342;25;175872;22;179236;7;182600;0;185890;175;186472;10;193200;2;199844;2;203208;102;206656;4294967295;213552;0;226752;0;230116;0;233480;0;236844;0;240208;1;243572;0;246936;18;250300;0;253664;9;257028;1;260392;18;263756;0;267120;0;270484;4;273848;175;277296;9;284192;219;297644;267;311096;563;324548;14336;338336;8;365240;70254592;392144;42949672960;419048;0;445364;1;448654;0;449078;0;449660;0;456230
c_ea_A00_biz_yg_nrl_js01;1999;102688;85;143044;3739;169344;25;175873;22;179237;5;182601;0;185890;175;186474;10;193202;2;199845;2;203209;91;206658;4294967295;213556;0;226753;0;230117;0;233481;0;236845;0;240209;0;243573;0;246937;5;250301;0;253665;10;257029;4;260393;5;263757;0;267121;0;270485;3;273849;121;277298;10;284196;219;297648;264;311100;563;324552;6144;338344;2;365248;1143996416;392152;25769803776;419056;0;445365;1;448654;0;449078;0;449662;0;456230
c_ea_A00_biz_yg_nrl_js02;2000;102692;86;143048;3740;169346;25;175874;22;179238;5;182602;0;185890;175;186476;10;193204;2;199846;2;203210;53;206660;4294967295;213560;0;226754;0;230118;0;233482;0;236846;0;240210;0;243574;0;246938;3;250302;0;253666;11;257030;8;260394;3;263758;0;267122;0;270486;3;273850;123;277300;11;284200;219;297652;265;311104;563;324556;38912;338352;4;365256;70254592;392160;42949672960;419064;0;445366;1;448654;0;449078;0;449664;0;456230
c_ea_A00_biz_yg_nrl_js03;2001;102696;87;143052;3741;169348;25;175875;22;179239;5;182603;0;185890;175;186478;10;193206;2;199847;2;203211;96;206662;4294967295;213564;0;226755;0;230119;0;233483;0;236847;0;240211;0;243575;0;246939;2;250303;0;253667;12;257031;5;260395;2;263759;0;267123;0;270487;3;273851;123;277302;12;284204;219;297656;266;311108;563;324560;6144;338360;8;365264;70254592;392168;77309411328;419072;0;445367;1;448654;0;449078;0;449666;0;456230
c_ea_A00_biz_yg_nrl_js04;2002;102700;88;143056;3742;169350;25;175876;22;179240;5;182604;0;185891;175;186480;10;193208;2;199848;2;203212;91;206664;4294967295;213568;0;226756;0;230120;0;233484;0;236848;0;240212;0;243576;0;246940;4;250304;0;253668;13;257032;4;260396;4;263760;0;267124;0;270488;3;273852;124;277304;13;284208;219;297660;269;311112;563;324564;6144;338368;16;365272;607125504;392176;25769803776;419080;0;445368;1;448655;0;449079;0;449668;0;456231
c_ea_A00_biz_yg_nrl_js05;2003;102704;89;143060;3743;169352;25;175877;22;179241;5;182605;0;185891;175;186482;10;193210;2;199849;2;203213;53;206666;4294967295;213572;0;226757;0;230121;0;233485;0;236849;0;240213;0;243577;0;246941;5;250305;0;253669;14;257033;8;260397;5;263761;0;267125;0;270489;3;273853;125;277306;0;284212;218;297664;270;311116;563;324568;47104;338376;2;365280;1143996416;392184;42949672960;419088;0;445369;1;448655;0;449079;0;449670;0;456231
c_ea_A00_chinpira_md_nrl_js01;2978;105036;90;145392;3228;170518;25;175878;11;179242;6;182606;0;185891;175;186484;10;193212;2;199850;2;203214;54;206668;4294967295;213576;0;226758;0;230122;0;233486;0;236850;0;240214;3;243578;0;246942;13;250306;11;253670;0;257034;0;260398;0;263762;2;267126;0;270490;8;273854;355;277308;14;284216;218;297668;265;311120;564;324572;6144;338384;2;365288;5242880;392192;163208757248;419096;0;445370;1;448655;0;449079;0;449672;0;456231
c_ea_A00_chinpira_md_nrl_js02;2979;105040;91;145396;3229;170520;25;175879;11;179243;6;182607;0;185891;175;186486;10;193214;2;199851;2;203215;55;206670;4294967295;213580;0;226759;0;230123;0;233487;0;236851;0;240215;3;243579;0;246943;0;250307;11;253671;0;257035;0;260399;0;263763;0;267127;0;270491;8;273855;355;277310;15;284220;218;297672;271;311124;565;324576;6144;338392;32;365296;137363456;392200;180388626432;419104;0;445371;1;448655;0;449079;0;449674;0;456231
c_ea_A00_chinpira_md_nrl_js03;2980;105044;92;145400;3230;170522;25;175880;11;179244;6;182608;0;185891;175;186488;10;193216;2;199852;2;203216;54;206672;4294967295;213584;0;226760;0;230124;0;233488;0;236852;0;240216;3;243580;0;246944;0;250308;11;253672;0;257036;0;260400;0;263764;0;267128;0;270492;3;273856;124;277312;16;284224;219;297676;272;311128;566;324580;137216;338400;2;365304;5242880;392208;42949672960;419112;0;445372;1;448655;0;449079;0;449676;0;456231
c_ea_A00_chinpira_md_nrl_js04;2981;105048;93;145404;3231;170524;25;175881;11;179245;6;182609;0;185891;175;186490;10;193218;2;199853;2;203217;55;206674;4294967295;213588;0;226761;0;230125;0;233489;0;236853;0;240217;0;243581;0;246945;0;250309;8;253673;0;257037;0;260401;0;263765;1;267129;0;270493;8;273857;382;277314;17;284228;219;297680;273;311132;567;324584;71680;338408;4;365312;1048576;392216;25769803776;419120;0;445373;1;448655;0;449079;0;449678;0;456231
c_ea_A00_chinpira_md_nrl_js05;2982;105052;94;145408;2470;170526;25;175882;11;179246;6;182610;0;185891;175;186492;10;193220;2;199854;2;203218;54;206676;4294967295;213592;0;226762;0;230126;0;233490;0;236854;0;240218;3;243582;0;246946;1;250310;0;253674;0;257038;1;260402;0;263766;4;267130;0;270494;8;273858;383;277316;18;284232;219;297684;274;311136;568;324588;6144;338416;8;365320;135266304;392224;42949672960;419128;0;445374;1;448655;0;449079;0;449680;0;456231
c_ea_A00_chinpira_yg_nrl_js01;2009;102708;95;143064;3744;169354;25;175883;11;179247;5;182611;0;185891;175;186494;10;193222;2;199855;2;203219;55;206678;4294967295;213596;0;226763;0;230127;0;233491;0;236855;0;240219;0;243583;0;246947;0;250311;11;253675;0;257039;0;260403;0;263767;1;267131;0;270495;8;273859;370;277318;19;284236;219;297688;275;311140;569;324592;6144;338424;8;365328;137363456;392232;25769803776;419136;0;445375;1;448655;0;449079;0;449682;0;456231
c_ea_A00_chinpira_yg_nrl_js02;2010;102712;96;143068;3745;169356;25;175884;11;179248;5;182612;0;185892;175;186496;10;193224;2;199856;2;203220;53;206680;4294967295;213600;0;226764;0;230128;0;233492;0;236856;0;240220;3;243584;0;246948;1;250312;1;253676;0;257040;0;260404;1;263768;3;267132;0;270496;8;273860;364;277320;20;284240;219;297692;276;311144;567;324596;202752;338432;16;365336;139460608;392240;77309411328;419144;0;445376;1;448656;0;449080;0;449684;0;456232
