character names;puid order;puid_order offset;character order;character order offset;*model;*model offset;category;category offset;class id;class id offset;age;age offset;is_woman;is_woman offset;is_face_correct;is_face_correct offset;height;height offset;height_range;height_range offset;body_type;body_type offset;language;language offset;bag_type;bag_type offset;tex_skin;tex_skin offset;tex_face1;tex_face1 offset;tex_face2;tex_face2 offset;tex_face3;tex_face3 offset;tex_face4;tex_face4 offset;tex_hair1;tex_hair1 offset;tex_hair2;tex_hair2 offset;tex_tops1;tex_tops1 offset;tex_tops2;tex_tops2 offset;tex_tops3;tex_tops3 offset;tex_tops4;tex_tops4 offset;tex_btms1;tex_btms1 offset;tex_btms2;tex_btms2 offset;tex_btms3;tex_btms3 offset;dedit_category;dedit_category offset;dedit;dedit offset;face;face offset;hair;hair offset;tops;tops offset;btms;btms offset;face_flags;face_flags offset;hair_flags;hair_flags offset;tops_flags;tops_flags offset;btms_flags;btms_flags offset;cloth_physics;cloth_physics offset;shoes_kind;shoes_kind offset;auto_wrinke_scale;auto_wrinkle_scale offset;can_sit;can_sit offset;is_use_fur;is_use_fur offset;ui_face_texture;ui_face_texture offset
c_ea_e_acp_01_01;9891;105727;54;163484;12301;205080;63;213798;135;218668;5;228246;0;233014;1;233622;180;234328;0;243956;2;253534;2;258350;0;263166;0;267982;0;272798;0;277614;1;282430;0;287246;0;292062;0;296878;0;301694;0;306510;0;311326;0;316142;0;320958;0;325774;0;330590;11;335406;1;340384;14;359640;0;378896;390;398152;1028;417408;6144;436880;2;475384;5242880;513888;25769803776;552392;0;590470;1;591122;1.0;596104;1;615150;0;615755;12203;616464
c_ea_e_acp_01_02;11932;112559;55;170316;11838;208496;63;213799;135;218670;5;228247;0;233014;1;233622;185;234330;0;243958;2;253535;2;258351;0;263167;0;267983;21;272799;0;277615;1;282431;0;287247;0;292063;0;296879;0;301695;0;306511;0;311327;0;316143;0;320959;0;325775;0;330591;11;335407;1;340388;14;359644;0;378900;390;398156;1028;417412;6144;436888;2;475392;5242880;513896;25769803776;552400;0;590470;1;591123;1.0;596108;1;615150;0;615755;12204;616466
c_ea_e_acp_01_03;11933;112563;56;170320;11839;208498;63;213800;135;218672;5;228248;0;233015;1;233623;175;234332;0;243960;2;253536;2;258352;0;263168;0;267984;22;272800;0;277616;1;282432;0;287248;0;292064;0;296880;0;301696;0;306512;0;311328;0;316144;0;320960;0;325776;0;330592;11;335408;1;340392;14;359648;0;378904;390;398160;1028;417416;6144;436896;2;475400;5242880;513904;25769803776;552408;0;590471;1;591124;1.0;596112;1;615151;0;615756;12205;616468
c_ea_e_acp_01_04;11934;112567;57;170324;11840;208500;63;213801;135;218674;5;228249;0;233015;1;233623;170;234334;0;243962;2;253537;2;258353;0;263169;0;267985;35;272801;0;277617;1;282433;0;287249;0;292065;0;296881;0;301697;0;306513;0;311329;0;316145;0;320961;0;325777;0;330593;11;335409;1;340396;14;359652;0;378908;390;398164;1028;417420;6144;436904;2;475408;5242880;513912;25769803776;552416;0;590471;1;591125;1.0;596116;1;615151;0;615756;12206;616470
c_ea_e_acp_01_05;11935;112571;58;170328;11841;208502;63;213802;135;218676;5;228250;0;233015;1;233623;185;234336;0;243964;2;253538;2;258354;0;263170;0;267986;0;272802;0;277618;1;282434;0;287250;0;292066;0;296882;0;301698;0;306514;0;311330;0;316146;0;320962;0;325778;0;330594;11;335410;1;340400;7;359656;0;378912;390;398168;1028;417424;6144;436912;2;475416;5242880;513920;25769803776;552424;0;590471;1;591126;1.0;596120;1;615151;0;615756;12207;616472
c_ea_e_acp_01_06;11936;112575;59;170332;11842;208504;63;213803;135;218678;5;228251;0;233015;1;233623;180;234338;0;243966;2;253539;2;258355;0;263171;0;267987;21;272803;0;277619;1;282435;0;287251;0;292067;0;296883;0;301699;0;306515;0;311331;0;316147;0;320963;0;325779;0;330595;11;335411;1;340404;7;359660;0;378916;390;398172;1028;417428;6144;436920;2;475424;5242880;513928;25769803776;552432;0;590471;1;591127;1.0;596124;1;615151;0;615756;12208;616474
c_ea_e_acp_01_07;11937;112579;60;170336;11843;208506;63;213804;135;218680;5;228252;0;233015;1;233623;175;234340;0;243968;2;253540;2;258356;0;263172;0;267988;22;272804;0;277620;1;282436;0;287252;0;292068;0;296884;0;301700;0;306516;0;311332;0;316148;0;320964;0;325780;0;330596;11;335412;1;340408;7;359664;0;378920;390;398176;1028;417432;6144;436928;2;475432;5242880;513936;25769803776;552440;0;590471;1;591128;1.0;596128;1;615151;0;615756;12209;616476
c_ea_e_acp_01_08;11938;112583;61;170340;11844;208508;63;213805;135;218682;5;228253;0;233015;1;233623;170;234342;0;243970;2;253541;2;258357;0;263173;0;267989;35;272805;0;277621;1;282437;0;287253;0;292069;0;296885;0;301701;0;306517;0;311333;0;316149;0;320965;0;325781;0;330597;11;335413;1;340412;7;359668;0;378924;390;398180;1028;417436;6144;436936;2;475440;5242880;513944;25769803776;552448;0;590471;1;591129;1.0;596132;1;615151;0;615756;12210;616478
c_ea_e_acp_02_01;9892;105731;62;163488;12302;205082;63;213806;136;218684;5;228254;0;233015;1;233623;185;234344;0;243972;2;253542;2;258358;0;263174;0;267990;0;272806;0;277622;6;282438;0;287254;3;292070;0;296886;0;301702;0;306518;0;311334;0;316150;0;320966;0;325782;0;330598;11;335414;43;340416;14;359672;254;378928;391;398184;1028;417440;71680;436944;16;475448;3145728;513952;25769803776;552456;0;590471;1;591130;1.0;596136;1;615151;0;615756;12211;616480
c_ea_e_acp_02_02;11939;112587;63;170344;11845;208510;63;213807;136;218686;5;228255;0;233015;1;233623;180;234346;0;243974;2;253543;2;258359;0;263175;0;267991;21;272807;0;277623;6;282439;0;287255;3;292071;0;296887;0;301703;0;306519;0;311335;0;316151;0;320967;0;325783;0;330599;11;335415;43;340420;14;359676;254;378932;391;398188;1028;417444;71680;436952;16;475456;3145728;513960;25769803776;552464;0;590471;1;591131;1.0;596140;1;615151;0;615756;12212;616482
c_ea_e_acp_02_03;11940;112591;64;170348;11846;208512;63;213808;136;218688;5;228256;0;233016;1;233624;175;234348;0;243976;2;253544;2;258360;0;263176;0;267992;22;272808;0;277624;6;282440;0;287256;3;292072;0;296888;0;301704;0;306520;0;311336;0;316152;0;320968;0;325784;0;330600;11;335416;43;340424;14;359680;254;378936;391;398192;1028;417448;71680;436960;16;475464;3145728;513968;25769803776;552472;0;590472;1;591132;1.0;596144;1;615152;0;615757;12213;616484
c_ea_e_acp_02_04;11941;112595;65;170352;11847;208514;63;213809;136;218690;5;228257;0;233016;1;233624;170;234350;0;243978;2;253545;2;258361;0;263177;0;267993;35;272809;0;277625;6;282441;0;287257;3;292073;0;296889;0;301705;0;306521;0;311337;0;316153;0;320969;0;325785;0;330601;11;335417;43;340428;14;359684;254;378940;391;398196;1028;417452;71680;436968;16;475472;3145728;513976;25769803776;552480;0;590472;1;591133;1.0;596148;1;615152;0;615757;12214;616486
c_ea_e_acp_02_05;11942;112599;66;170356;11848;208516;63;213810;136;218692;5;228258;0;233016;1;233624;185;234352;0;243980;2;253546;2;258362;0;263178;0;267994;0;272810;0;277626;6;282442;0;287258;3;292074;0;296890;0;301706;0;306522;0;311338;0;316154;0;320970;0;325786;0;330602;11;335418;43;340432;7;359688;254;378944;391;398200;1028;417456;71680;436976;16;475480;3145728;513984;25769803776;552488;0;590472;1;591134;1.0;596152;1;615152;0;615757;12215;616488
c_ea_e_acp_02_06;11943;112603;67;170360;11849;208518;63;213811;136;218694;5;228259;0;233016;1;233624;180;234354;0;243982;2;253547;2;258363;0;263179;0;267995;21;272811;0;277627;6;282443;0;287259;3;292075;0;296891;0;301707;0;306523;0;311339;0;316155;0;320971;0;325787;0;330603;11;335419;43;340436;7;359692;254;378948;391;398204;1028;417460;71680;436984;16;475488;3145728;513992;25769803776;552496;0;590472;1;591135;1.0;596156;1;615152;0;615757;12216;616490
c_ea_e_acp_02_07;11944;112607;68;170364;11850;208520;63;213812;136;218696;5;228260;0;233016;1;233624;175;234356;0;243984;2;253548;2;258364;0;263180;0;267996;22;272812;0;277628;6;282444;0;287260;3;292076;0;296892;0;301708;0;306524;0;311340;0;316156;0;320972;0;325788;0;330604;11;335420;43;340440;7;359696;254;378952;391;398208;1028;417464;71680;436992;16;475496;3145728;514000;25769803776;552504;0;590472;1;591136;1.0;596160;1;615152;0;615757;12217;616492
c_ea_e_acp_02_08;11945;112611;69;170368;11851;208522;63;213813;136;218698;5;228261;0;233016;1;233624;170;234358;0;243986;2;253549;2;258365;0;263181;0;267997;35;272813;0;277629;6;282445;0;287261;3;292077;0;296893;0;301709;0;306525;0;311341;0;316157;0;320973;0;325789;0;330605;11;335421;43;340444;7;359700;254;378956;391;398212;1028;417468;71680;437000;16;475504;3145728;514008;25769803776;552512;0;590472;1;591137;1.0;596164;1;615152;0;615757;12218;616494
c_ea_e_acp_03_01;9893;105735;70;163492;9948;205084;63;213814;137;218700;6;228262;0;233016;1;233624;175;234360;0;243988;2;253550;2;258366;0;263182;0;267998;30;272814;0;277630;10;282446;0;287262;2;292078;0;296894;0;301710;0;306526;0;311342;0;316158;0;320974;6;325790;0;330606;11;335422;5;340448;14;359704;254;378960;390;398216;1028;417472;6144;437008;4;475512;9437184;514016;25769803776;552520;0;590472;1;591138;1.0;596168;1;615152;0;615757;12219;616496
c_ea_e_acp_03_02;11946;112615;71;170372;11852;208524;63;213815;137;218702;6;228263;0;233016;1;233624;180;234362;0;243990;2;253551;2;258367;0;263183;0;267999;42;272815;0;277631;10;282447;0;287263;2;292079;0;296895;0;301711;0;306527;0;311343;0;316159;0;320975;6;325791;0;330607;11;335423;5;340452;14;359708;254;378964;390;398220;1028;417476;6144;437016;4;475520;9437184;514024;25769803776;552528;0;590472;1;591139;1.0;596172;1;615152;0;615757;12220;616498
c_ea_e_acp_03_03;11947;112619;72;170376;11853;208526;63;213816;137;218704;6;228264;0;233017;1;233625;185;234364;0;243992;2;253552;2;258368;0;263184;0;268000;43;272816;0;277632;10;282448;0;287264;2;292080;0;296896;0;301712;0;306528;0;311344;0;316160;0;320976;6;325792;0;330608;11;335424;5;340456;14;359712;254;378968;390;398224;1028;417480;6144;437024;4;475528;9437184;514032;25769803776;552536;0;590473;1;591140;1.0;596176;1;615153;0;615758;12221;616500
c_ea_e_acp_03_04;11948;112623;73;170380;11854;208528;63;213817;137;218706;6;228265;0;233017;1;233625;170;234366;0;243994;2;253553;2;258369;0;263185;0;268001;51;272817;0;277633;10;282449;0;287265;2;292081;0;296897;0;301713;0;306529;0;311345;0;316161;0;320977;6;325793;0;330609;11;335425;5;340460;14;359716;254;378972;390;398228;1028;417484;6144;437032;4;475536;9437184;514040;25769803776;552544;0;590473;1;591141;1.0;596180;1;615153;0;615758;12222;616502
c_ea_e_acp_03_05;11949;112627;74;170384;11855;208530;63;213818;137;218708;6;228266;0;233017;1;233625;185;234368;0;243996;2;253554;2;258370;0;263186;0;268002;30;272818;0;277634;10;282450;0;287266;2;292082;0;296898;0;301714;0;306530;0;311346;0;316162;0;320978;6;325794;0;330610;11;335426;5;340464;7;359720;254;378976;390;398232;1028;417488;6144;437040;4;475544;9437184;514048;25769803776;552552;0;590473;1;591142;1.0;596184;1;615153;0;615758;12223;616504
c_ea_e_acp_03_06;11950;112631;75;170388;11856;208532;63;213819;137;218710;6;228267;0;233017;1;233625;180;234370;0;243998;2;253555;2;258371;0;263187;0;268003;42;272819;0;277635;10;282451;0;287267;2;292083;0;296899;0;301715;0;306531;0;311347;0;316163;0;320979;6;325795;0;330611;11;335427;5;340468;7;359724;254;378980;390;398236;1028;417492;6144;437048;4;475552;9437184;514056;25769803776;552560;0;590473;1;591143;1.0;596188;1;615153;1;615758;12224;616506
c_ea_e_acp_03_07;11951;112635;76;170392;11857;208534;63;213820;137;218712;6;228268;0;233017;1;233625;175;234372;0;244000;2;253556;2;258372;0;263188;0;268004;43;272820;0;277636;10;282452;0;287268;2;292084;0;296900;0;301716;0;306532;0;311348;0;316164;0;320980;6;325796;0;330612;11;335428;5;340472;7;359728;254;378984;390;398240;1028;417496;6144;437056;4;475560;9437184;514064;25769803776;552568;0;590473;1;591144;1.0;596192;1;615153;0;615758;12225;616508
c_ea_e_acp_03_08;11952;112639;77;170396;11858;208536;63;213821;137;218714;6;228269;0;233017;1;233625;170;234374;0;244002;2;253557;2;258373;0;263189;0;268005;51;272821;0;277637;10;282453;0;287269;2;292085;0;296901;0;301717;0;306533;0;311349;0;316165;0;320981;6;325797;0;330613;11;335429;5;340476;7;359732;254;378988;390;398244;1028;417500;6144;437064;4;475568;9437184;514072;25769803776;552576;0;590473;1;591145;1.0;596196;1;615153;0;615758;12226;616510
c_ea_e_acp_04_01;9894;105739;78;163496;12303;205086;63;213822;138;218716;6;228270;0;233017;1;233625;185;234376;0;244004;2;253558;2;258374;0;263190;0;268006;6;272822;0;277638;3;282454;0;287270;0;292086;0;296902;0;301718;0;306534;0;311350;0;316166;0;320982;0;325798;0;330614;4;335430;4;340480;14;359736;0;378992;392;398248;0;417504;2048;437072;2;475576;3145728;514080;25769803776;552584;0;590473;5;591146;1.0;596200;1;615153;0;615758;12227;616512
c_ea_e_acp_04_02;11953;112643;79;170400;11859;208538;63;213823;138;218718;6;228271;0;233017;1;233625;180;234378;0;244006;2;253559;2;258375;0;263191;0;268007;6;272823;0;277639;3;282455;0;287271;0;292087;0;296903;0;301719;0;306535;0;311351;0;316167;0;320983;0;325799;0;330615;4;335431;4;340484;14;359740;0;378996;392;398252;0;417508;2048;437080;2;475584;3145728;514088;25769803776;552592;0;590473;5;591147;1.0;596204;1;615153;0;615758;12228;616514
c_ea_e_acp_04_03;11954;112647;80;170404;11860;208540;63;213824;138;218720;6;228272;0;233018;1;233626;175;234380;0;244008;2;253560;2;258376;0;263192;0;268008;6;272824;0;277640;3;282456;0;287272;0;292088;0;296904;0;301720;0;306536;0;311352;0;316168;0;320984;0;325800;0;330616;4;335432;4;340488;14;359744;0;379000;392;398256;0;417512;2048;437088;2;475592;3145728;514096;25769803776;552600;0;590474;5;591148;1.0;596208;1;615154;0;615759;12229;616516
c_ea_e_acp_04_04;11955;112651;81;170408;11861;208542;63;213825;138;218722;6;228273;0;233018;1;233626;170;234382;0;244010;2;253561;2;258377;0;263193;0;268009;6;272825;0;277641;3;282457;0;287273;0;292089;0;296905;0;301721;0;306537;0;311353;0;316169;0;320985;0;325801;0;330617;4;335433;4;340492;14;359748;0;379004;392;398260;0;417516;2048;437096;2;475600;3145728;514104;25769803776;552608;0;590474;5;591149;1.0;596212;1;615154;0;615759;12230;616518
c_ea_e_acp_04_05;11956;112655;82;170412;11862;208544;63;213826;138;218724;6;228274;0;233018;1;233626;185;234384;0;244012;2;253562;2;258378;0;263194;0;268010;6;272826;0;277642;3;282458;0;287274;0;292090;0;296906;0;301722;0;306538;0;311354;0;316170;0;320986;0;325802;0;330618;4;335434;4;340496;7;359752;0;379008;392;398264;0;417520;2048;437104;2;475608;3145728;514112;25769803776;552616;0;590474;5;591150;1.0;596216;1;615154;0;615759;12231;616520
c_ea_e_acp_04_06;11957;112659;83;170416;11863;208546;63;213827;138;218726;6;228275;0;233018;1;233626;180;234386;0;244014;2;253563;2;258379;0;263195;0;268011;6;272827;0;277643;3;282459;0;287275;0;292091;0;296907;0;301723;0;306539;0;311355;0;316171;0;320987;0;325803;0;330619;4;335435;4;340500;7;359756;0;379012;392;398268;0;417524;2048;437112;2;475616;3145728;514120;25769803776;552624;0;590474;5;591151;1.0;596220;1;615154;0;615759;12232;616522
c_ea_e_acp_04_07;11958;112663;84;170420;11864;208548;63;213828;138;218728;6;228276;0;233018;1;233626;175;234388;0;244016;2;253564;2;258380;0;263196;0;268012;6;272828;0;277644;3;282460;0;287276;0;292092;0;296908;0;301724;0;306540;0;311356;0;316172;0;320988;0;325804;0;330620;4;335436;4;340504;7;359760;0;379016;392;398272;0;417528;2048;437120;2;475624;3145728;514128;25769803776;552632;0;590474;5;591152;1.0;596224;1;615154;0;615759;12233;616524
c_ea_e_acp_04_08;11959;112667;85;170424;11865;208550;63;213829;138;218730;6;228277;0;233018;1;233626;170;234390;0;244018;2;253565;2;258381;0;263197;0;268013;6;272829;0;277645;3;282461;0;287277;0;292093;0;296909;0;301725;0;306541;0;311357;0;316173;0;320989;0;325805;0;330621;4;335437;4;340508;7;359764;0;379020;392;398276;0;417532;2048;437128;2;475632;3145728;514136;25769803776;552640;0;590474;5;591153;1.0;596228;1;615154;0;615759;12234;616526
c_ea_e_amy_01_01;9895;105743;86;163500;12304;205088;63;213830;145;218732;6;228278;0;233018;1;233626;185;234392;0;244020;2;253566;2;258382;0;263198;0;268014;0;272830;0;277646;2;282462;0;287278;0;292094;0;296910;2;301726;0;306542;0;311358;0;316174;0;320990;0;325806;0;330622;11;335438;32;340512;15;359768;0;379024;393;398280;1033;417536;6144;437136;2;475640;1048576;514144;25769803776;552648;0;590474;5;591154;1.0;596232;1;615154;0;615759;12235;616528
c_ea_e_amy_01_02;11960;112671;87;170428;11866;208552;63;213831;145;218734;6;228279;0;233018;1;233626;180;234394;0;244022;2;253567;2;258383;0;263199;0;268015;21;272831;0;277647;2;282463;0;287279;0;292095;0;296911;2;301727;0;306543;0;311359;0;316175;0;320991;0;325807;0;330623;11;335439;32;340516;15;359772;0;379028;393;398284;1033;417540;6144;437144;2;475648;1048576;514152;25769803776;552656;0;590474;5;591155;1.0;596236;1;615154;0;615759;12236;616530
c_ea_e_amy_01_03;11961;112675;88;170432;11867;208554;63;213832;145;218736;6;228280;0;233019;1;233627;175;234396;0;244024;2;253568;2;258384;0;263200;0;268016;22;272832;0;277648;2;282464;0;287280;0;292096;0;296912;2;301728;0;306544;0;311360;0;316176;0;320992;0;325808;0;330624;11;335440;32;340520;15;359776;0;379032;393;398288;1033;417544;6144;437152;2;475656;1048576;514160;25769803776;552664;0;590475;5;591156;1.0;596240;1;615155;0;615760;12237;616532
c_ea_e_amy_01_04;11962;112679;89;170436;11218;208556;63;213833;145;218738;6;228281;0;233019;1;233627;170;234398;0;244026;2;253569;2;258385;0;263201;0;268017;35;272833;0;277649;2;282465;0;287281;0;292097;0;296913;2;301729;0;306545;0;311361;0;316177;0;320993;0;325809;0;330625;11;335441;32;340524;15;359780;0;379036;393;398292;1033;417548;6144;437160;2;475664;1048576;514168;25769803776;552672;0;590475;5;591157;1.0;596244;1;615155;0;615760;12238;616534
c_ea_e_amy_01_05;11963;112683;90;170440;11219;208558;63;213834;145;218740;6;228282;0;233019;1;233627;185;234400;0;244028;2;253570;2;258386;0;263202;0;268018;0;272834;0;277650;2;282466;0;287282;0;292098;0;296914;2;301730;0;306546;0;311362;0;316178;0;320994;0;325810;0;330626;11;335442;32;340528;16;359784;0;379040;393;398296;1033;417552;6144;437168;2;475672;1048576;514176;25769803776;552680;0;590475;5;591158;1.0;596248;1;615155;0;615760;12239;616536
c_ea_e_amy_01_06;11964;112687;91;170444;11220;208560;63;213835;145;218742;6;228283;0;233019;1;233627;180;234402;0;244030;2;253571;2;258387;0;263203;0;268019;21;272835;0;277651;2;282467;0;287283;0;292099;0;296915;2;301731;0;306547;0;311363;0;316179;0;320995;0;325811;0;330627;11;335443;32;340532;16;359788;0;379044;393;398300;1033;417556;6144;437176;2;475680;1048576;514184;25769803776;552688;0;590475;5;591159;1.0;596252;1;615155;0;615760;12240;616538
c_ea_e_amy_01_07;11965;112691;92;170448;11868;208562;63;213836;145;218744;6;228284;0;233019;1;233627;175;234404;0;244032;2;253572;2;258388;0;263204;0;268020;22;272836;0;277652;2;282468;0;287284;0;292100;0;296916;2;301732;0;306548;0;311364;0;316180;0;320996;0;325812;0;330628;11;335444;32;340536;16;359792;0;379048;393;398304;1033;417560;6144;437184;2;475688;1048576;514192;25769803776;552696;0;590475;5;591160;1.0;596256;1;615155;0;615760;12241;616540
c_ea_e_amy_01_08;11966;112695;93;170452;13459;208564;63;213837;145;218746;6;228285;0;233019;1;233627;170;234406;0;244034;2;253573;2;258389;0;263205;0;268021;35;272837;0;277653;2;282469;0;287285;0;292101;0;296917;2;301733;0;306549;0;311365;0;316181;0;320997;0;325813;0;330629;11;335445;32;340540;16;359796;0;379052;393;398308;1033;417564;6144;437192;2;475696;1048576;514200;25769803776;552704;0;590475;5;591161;1.0;596260;1;615155;0;615760;12242;616542
c_ea_e_amy_02_01;9896;105747;94;163504;12305;205090;63;213838;146;218748;6;228286;0;233019;1;233627;185;234408;0;244036;3;253574;2;258390;0;263206;0;268022;78;272838;0;277654;0;282470;0;287286;0;292102;0;296918;0;301734;70;306550;0;311366;0;316182;9;320998;0;325814;0;330630;11;335446;27;340544;15;359800;256;379056;394;398312;1033;417568;6144;437200;17592186044480;475704;1085276160;514208;163208757248;552712;0;590475;5;591162;1.0;596264;1;615155;0;615760;12243;616544
c_ea_e_amy_02_02;11967;112699;95;170456;11869;208566;63;213839;146;218750;6;228287;0;233019;1;233627;180;234410;0;244038;3;253575;2;258391;0;263207;0;268023;79;272839;0;277655;0;282471;0;287287;0;292103;0;296919;0;301735;70;306551;0;311367;0;316183;9;320999;0;325815;0;330631;11;335447;27;340548;15;359804;256;379060;394;398316;1033;417572;6144;437208;17592186044480;475712;1085276160;514216;163208757248;552720;0;590475;5;591163;1.0;596268;1;615155;0;615760;12244;616546
c_ea_e_amy_02_03;11968;112703;96;170460;13980;208568;63;213840;146;218752;6;228288;0;233020;1;233628;175;234412;0;244040;3;253576;2;258392;0;263208;0;268024;80;272840;0;277656;0;282472;0;287288;0;292104;0;296920;0;301736;70;306552;0;311368;0;316184;9;321000;0;325816;0;330632;11;335448;27;340552;15;359808;256;379064;394;398320;1033;417576;6144;437216;17592186044480;475720;1085276160;514224;163208757248;552728;0;590476;5;591164;1.0;596272;1;615156;0;615761;12245;616548
c_ea_e_amy_02_04;11969;112707;97;170464;14073;208570;63;213841;146;218754;6;228289;0;233020;1;233628;170;234414;0;244042;3;253577;2;258393;0;263209;0;268025;81;272841;0;277657;0;282473;0;287289;0;292105;0;296921;0;301737;70;306553;0;311369;0;316185;9;321001;0;325817;0;330633;11;335449;27;340556;15;359812;256;379068;394;398324;1033;417580;6144;437224;17592186044480;475728;1085276160;514232;163208757248;552736;0;590476;5;591165;1.0;596276;1;615156;0;615761;12246;616550
c_ea_e_amy_02_05;11970;112711;98;170468;13979;208572;63;213842;146;218756;6;228290;0;233020;1;233628;185;234416;0;244044;3;253578;2;258394;0;263210;0;268026;78;272842;0;277658;0;282474;0;287290;0;292106;0;296922;0;301738;70;306554;0;311370;0;316186;9;321002;0;325818;0;330634;11;335450;27;340560;17;359816;256;379072;394;398328;1033;417584;6144;437232;17592186044480;475736;1085276160;514240;163208757248;552744;0;590476;5;591166;1.0;596280;1;615156;0;615761;12247;616552
c_ea_e_amy_02_06;11971;112715;99;170472;13977;208574;63;213843;146;218758;6;228291;0;233020;1;233628;180;234418;0;244046;3;253579;2;258395;0;263211;0;268027;79;272843;0;277659;0;282475;0;287291;0;292107;0;296923;0;301739;70;306555;0;311371;0;316187;9;321003;0;325819;0;330635;11;335451;27;340564;17;359820;256;379076;394;398332;1033;417588;6144;437240;17592186044480;475744;1085276160;514248;163208757248;552752;0;590476;5;591167;1.0;596284;1;615156;0;615761;12248;616554
